"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Assault 21:5"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Robbery 31:1-2"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Deprivation of personal liberty 25:1-2§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Deprivation of personal liberty 25:1-2§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Deprivation of personal liberty 25:1-2§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Same household-dwelling unit"	"Between spouses and co-habitating partners total"	"35 - 44"	"Suspect males"	"Menace 25:7§"
